EXPOCODE,SECT_ID,STNNBR,CASTNO,BTLNBR,SAMPNO,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,SF6,SF6_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,PH_SWS,PH_SWS_FLAG_W,PH_TMP,DOC,DOC_FLAG_W,TDN,TDN_FLAG_W,POC,POC_FLAG_W,PON,PON_FLAG_W,DELC14,DELC14_FLAG_W,C14ERR,DELC13,DELC13_FLAG_W,14C-DOC,14C-DOC_FLAG_W,14C-DOCERR,13C-DOC,13C-DOC_FLAG_W
,,,,,,,,,,,METERS,DBAR,ITS-90,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,PMOL/KG,,FMOL/KG,,UMOL/KG,,UMOL/KG,,,,DEG C,UMOL/KG,,UMOL/KG,,UG/KG,,UG/KG,,/MILLE,,/MILLE,/MILLE,,/MILLE,,/MILLE,/MILLE,
  33RO20161119,   P18,   117,  2,      9,  11108,2,20170101,0904,-24.4999,-102.3335, 3642,   1381.1,   3.0494,  34.5524,2,  34.5559,2,    123.4,2,    133.7,2,    90.10,2,    36.90,2,     0.01,2,     2.60,2, -999.000,9, -999.000,9,     -999,9,   2287.0,2,   2363.0,2,   7.5262,2,    25.00,     38.2,2,    39.00,2,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,9,   -999.0,   -999.0,9
  33RO20161119,   P18,   117,  2,     10,  11109,2,20170101,0904,-24.4999,-102.3335, 3642,   1219.9,   3.4185,  34.5295,2,  34.5339,2,    118.2,2,    127.4,2,    82.10,2,    37.30,2,     0.01,2,     2.62,2, -999.000,9, -999.000,9,     -999,9,   2281.4,2,   2352.8,2,   7.5181,2,    25.00,     38.7,2,    38.30,2,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -519.0,5,      2.0,    -21.4,2
  33RO20161119,   P18,   117,  2,     11,  11110,2,20170101,0904,-24.4999,-102.3335, 3642,   1090.5,   3.7888,  34.4998,2,  34.5060,2,    115.1,2,    124.9,2,    72.50,2,    37.50,2,     0.01,2,     2.64,2, -999.000,9, -999.000,9,     -999,9,   2273.3,2,   2343.3,2,   7.5100,2,    25.00,     38.5,2,    41.10,2,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,9,   -999.0,   -999.0,9
  33RO20161119,   P18,   117,  2,     12,  11111,2,20170101,0904,-24.4999,-102.3335, 3642,    969.7,   4.1181,  34.4513,2,  34.4660,2,    116.3,2,    161.3,4,    60.30,2,    37.60,2,     0.01,2,     2.63,2,    0.048,6,    0.026,6,   0.0417,6,   2261.3,2,   2328.4,2,   7.5046,2,    25.00,     41.2,2,    39.90,2,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,9,   -999.0,   -999.0,9
  33RO20161119,   P18,   117,  2,     13,  11112,2,20170101,0904,-24.4999,-102.3335, 3642,    850.2,   4.6283,  34.3914,2,  34.3980,2,    122.9,2,    132.4,2,    44.10,2,    36.90,2,     0.01,2,     2.57,2, -999.000,9, -999.000,9,     -999,9,   2244.0,2,   2310.6,2,   7.3398,4,    25.00,     38.5,2,    37.70,2,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,9,   -999.0,   -999.0,9
  33RO20161119,   P18,   117,  2,     14,  11113,2,20170101,0904,-24.4999,-102.3335, 3642,    735.3,   5.1790,  34.3413,2,  34.3466,2,    146.9,2,    156.5,2,    29.50,2,    33.80,2,     0.01,2,     2.37,2,    1.089,2,    0.532,2,   0.1901,2,   2217.5,2,   2294.4,2,   7.7705,4,    25.00,     41.4,2,    35.10,2,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,9,   -999.0,   -999.0,9
  33RO20161119,   P18,   117,  2,     15,  11114,2,20170101,0904,-24.4999,-102.3335, 3642,    626.8,   5.7259,  34.3123,2,  34.3160,2,    170.9,2,    181.3,2,    18.60,2,    30.60,2,     0.01,2,     2.15,2, -999.000,9, -999.000,9,     -999,9,   2193.3,2,   2284.4,6,   7.5868,2,    25.00,     40.3,2,    31.70,2,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,9,   -999.0,   -999.0,9
  33RO20161119,   P18,   117,  2,     16,  11115,2,20170101,0904,-24.4999,-102.3335, 3642,    520.0,   6.6658,  34.3530,2,  34.3563,2,    143.9,2,    155.1,4,    16.60,2,    30.70,2,     0.01,2,     2.20,2,    2.374,2,    1.181,2,   0.4589,2,   2202.3,6,   2283.1,2,   7.5466,2,    25.00,     41.9,2,    31.40,2,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,9,   -999.0,   -999.0,9
  33RO20161119,   P18,   117,  2,     17,  11116,2,20170101,0904,-24.4999,-102.3335, 3642,    425.6,   8.0684,  34.3962,2,  34.3976,2,    106.9,2,    116.2,2,    15.90,2,    29.80,2,     0.01,2,     2.28,2, -999.000,9, -999.000,9,     -999,9,   2218.9,2,   2278.3,2,   7.4952,2,    25.00,     43.2,2,    30.70,2,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,9,   -999.0,   -999.0,9
  33RO20161119,   P18,   117,  2,     18,  11117,2,20170101,0904,-24.4999,-102.3335, 3642,    330.5,  10.0139,  34.3090,2,  34.3146,2,    184.9,2,    194.8,2,     4.40,2,    17.70,2,     0.01,2,     1.42,2,    3.351,3,    1.846,3,    1.371,3,   2141.1,2,   2266.8,2,   7.6966,2,    25.00,     44.1,2,    19.50,2,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,9,   -999.0,   -999.0,9
  33RO20161119,   P18,   117,  2,     19,  11083,2,20170101,0904,-24.4999,-102.3335, 3642,    249.7,  13.7566,  34.6063,2,  34.6031,2,    190.0,2,    200.3,2,     1.30,2,     8.50,2,     0.01,2,     0.84,2, -999.000,9, -999.000,9,     -999,9,   2105.1,2,   2284.2,2,   7.8139,2,    25.00,     46.7,2,    11.80,2,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,9,   -999.0,   -999.0,9
  33RO20161119,   P18,   117,  2,     20,  11118,2,20170101,0904,-24.4999,-102.3335, 3642,    183.3,  17.5258,  35.1790,2,  35.1796,6,    203.1,2,    213.0,2,     0.50,2,     1.00,2,     0.10,2,     0.36,2,    2.360,2,    1.435,2,   1.6158,2,   2083.2,2,   2317.9,2,   7.9236,2,    25.00,     54.5,2,     4.10,2,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -311.0,2,      5.0,    -20.9,2
  33RO20161119,   P18,   117,  2,     21,  11119,2,20170101,0904,-24.4999,-102.3335, 3642,    117.5,  20.0233,  35.6058,2,  35.6128,2,    218.5,2,    228.7,2,     0.40,2,     0.00,2,     0.01,2,     0.18,2, -999.000,9, -999.000,9,     -999,9,   2070.0,2,   2345.9,2,   7.9895,2,    25.00,     64.1,2,     2.60,2,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,9,   -999.0,   -999.0,9
  33RO20161119,   P18,   117,  2,     22,  11120,2,20170101,0904,-24.4999,-102.3335, 3642,     60.9,  22.5793,  36.0272,2,  36.0233,2,    211.4,2,    222.3,2,     0.40,2,     0.00,2,     0.01,2,     0.22,2,    1.917,2,    1.188,2,   1.5384,2,   2084.2,2,   2378.0,2,   8.0082,6,    25.00,     66.1,2,     3.30,2,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,9,   -999.0,   -999.0,9
  33RO20161119,   P18,   117,  2,     23,  11121,2,20170101,0904,-24.4999,-102.3335, 3642,     26.7,  24.1303,  36.1584,2,  36.1674,2,    202.9,2,    212.8,6,     0.40,2,     0.00,2,     0.01,2,     0.22,2, -999.000,9, -999.000,9,     -999,9,   2092.6,6,   2388.0,2,   8.0080,2,    25.00,     66.6,2,     2.90,2,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,9,   -999.0,   -999.0,9
  33RO20161119,   P18,   117,  2,     24,  11122,2,20170101,0904,-24.4999,-102.3335, 3642,      3.0,  24.3062,  36.1605,2,  36.1635,2,    201.7,2,    210.8,2,     0.40,2,     0.00,2,     0.01,2,     0.23,2,    1.763,2,    1.101,2,   1.4895,2,   2091.1,2,   2384.9,6,   8.0088,2,    25.00,     68.3,2,     2.90,2,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,9,   -999.0,   -999.0,9
  33RO20161119,   P18,   118,  1,      1,  11010,2,20170101,1635,-25.0008,-101.5005, 3558,   3599.7,   1.8324,  34.6816,2,  34.6835,2,    137.4,2,    151.7,2,   128.10,6,    35.60,6,     0.00,6,     2.49,6,    0.003,2,    0.002,2,        0,2,   2317.0,6,   2416.2,2,   7.5757,2,    25.00,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,9,   -999.0,   -999.0,9
  33RO20161119,   P18,   118,  1,      2,  11101,2,20170101,1635,-25.0008,-101.5005, 3558,   3370.3,   1.8154,  34.6808,2,  34.6833,2,    137.5,2,    151.5,2,   127.60,6,    35.60,6,     0.01,6,     2.49,6,    0.002,2,    0.001,2,   0.0456,2,   2320.1,2,   2411.6,6,   7.5748,2,    25.00,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,9,   -999.0,   -999.0,9
  33RO20161119,   P18,   118,  1,      3,  11102,2,20170101,1635,-25.0008,-101.5005, 3558,   3140.1,   1.8179,  34.6777,2,  34.6794,2,    138.8,2,    152.9,6,   125.70,6,    35.40,6,     0.00,6,     2.48,6,    0.002,2,    0.002,2,        0,2,   2313.7,2,   2411.2,2,   7.5763,6,    25.00,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,9,   -999.0,   -999.0,9
  33RO20161119,   P18,   118,  1,      4,  11103,2,20170101,1635,-25.0008,-101.5005, 3558,   2864.1,   1.8488,  34.6700,2,  34.6710,2,    142.1,2,    156.2,2,   120.90,6,    35.20,6,     0.00,6,     2.45,6,    0.002,2,    0.002,2,   0.0259,2,   2305.1,2,   2402.5,2,   7.5751,2,    25.00,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,9,   -999.0,   -999.0,9
  33RO20161119,   P18,   118,  1,      5,  11104,2,20170101,1635,-25.0008,-101.5005, 3558,   2590.1,   1.8917,  34.6617,2,  34.6633,2,    143.1,2,    157.4,2,   117.80,2,    35.10,2,     0.00,2,     2.45,2,    0.002,2,    0.001,2,        0,2,   2300.4,2,   2396.0,2,   7.5728,2,    25.00,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,9,   -999.0,   -999.0,9
  33RO20161119,   P18,   118,  1,      6,  11105,2,20170101,1635,-25.0008,-101.5005, 3558,   2309.5,   1.9704,  34.6503,2,  34.6519,6,    141.8,2,    155.4,2,   115.10,2,    35.30,2,     0.00,2,     2.45,2,    0.002,2,    0.000,2,        0,2,   2298.2,2,   2387.9,2,   7.5669,2,    25.00,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,9,   -999.0,   -999.0,9
  33RO20161119,   P18,   118,  1,      7,  11106,2,20170101,1635,-25.0008,-101.5005, 3558,   2029.5,   2.1470,  34.6297,2,  34.6323,2,    138.5,2,    151.6,2,   109.60,2,    35.60,2,     0.00,2,     2.46,2,    0.003,6,    0.002,6,   0.0278,6,   2296.6,2,   2381.1,2,   7.5583,2,    25.00,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,9,   -999.0,   -999.0,9
  33RO20161119,   P18,   118,  1,      8,  11107,2,20170101,1635,-25.0008,-101.5005, 3558,   1750.5,   2.4268,  34.6015,2,  34.6033,2,    132.3,2,    144.1,2,   103.10,2,    36.10,2,     0.00,2,     2.52,2,    0.002,2,    0.001,2,        0,2,   2294.6,2,   2373.4,2,   7.5461,2,    25.00,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,9,   -999.0,   -999.0,9
  33RO20161119,   P18,   118,  1,      9,  11108,2,20170101,1635,-25.0008,-101.5005, 3558,   1435.1,   2.9378,  34.5565,2,  34.5576,2,    126.7,2,    137.4,2,    91.00,2,    36.80,2,     0.00,2,     2.56,2,    0.004,2,    0.004,2,   0.0474,2,   2285.3,2,   2363.3,2,   7.5309,2,    25.00,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,9,   -999.0,   -999.0,9
  33RO20161119,   P18,   118,  1,     10,  11109,2,20170101,1635,-25.0008,-101.5005, 3558,   1265.7,   3.4095,  34.5252,2,  34.5274,2,    121.7,2,    131.5,2,    80.70,2,    37.00,2,     0.00,2,     2.59,2,    0.006,2,    0.004,2,    0.033,2,   2277.7,2,   2351.8,2,   7.5228,2,    25.00,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,9,   -999.0,   -999.0,9
  33RO20161119,   P18,   118,  1,     11,  11110,2,20170101,1635,-25.0008,-101.5005, 3558,   1129.6,   3.7059,  34.4877,2,  34.4912,2,    118.0,2,    127.6,2,    70.80,2,    37.50,2,     0.00,2,     2.60,2,    0.026,2,    0.015,2,        0,2,   2271.7,2,   2341.2,2,   7.5108,2,    25.00,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,9,   -999.0,   -999.0,9
  33RO20161119,   P18,   118,  1,     12,  11111,2,20170101,1635,-25.0008,-101.5005, 3558,   1010.3,   4.1290,  34.4422,2,  34.4443,2,    116.9,2,    126.1,2,    58.50,2,    37.50,2,     0.00,2,     2.62,2,    0.072,2,    0.039,2,        0,2,   2259.5,2,   2325.9,2,   7.5030,2,    25.00,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,9,   -999.0,   -999.0,9
  33RO20161119,   P18,   118,  1,     13,  11112,2,20170101,1635,-25.0008,-101.5005, 3558,    890.6,   4.6110,  34.3948,2,  34.3966,2,    121.9,2,    130.8,2,    44.90,2,    36.90,2,     0.00,2,     2.57,2,    0.311,2,    0.163,2,   0.1204,2,   2242.6,2,   2310.7,2,   7.5027,2,    25.00,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,9,   -999.0,   -999.0,9
  33RO20161119,   P18,   118,  1,     14,  11113,2,20170101,1635,-25.0008,-101.5005, 3558,    770.1,   5.1118,  34.3500,2,  34.3523,2,    141.2,2,    150.9,2,    31.30,2,    34.60,2,     0.00,2,     2.40,2,    0.894,2,    0.442,2,   0.1057,2,   2221.4,2,   2297.8,2,   7.5354,2,    25.00,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,9,   -999.0,   -999.0,9
  33RO20161119,   P18,   118,  1,     15,  11114,2,20170101,1635,-25.0008,-101.5005, 3558,    660.0,   5.7043,  34.3175,2,  34.3205,2,    166.6,2,    176.8,2,    19.60,2,    31.10,2,     0.00,2,     2.16,2,    2.041,6,    1.004,6,   0.3401,6,   2195.1,2,   2282.2,2,   7.5784,2,    25.00,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,9,   -999.0,   -999.0,9
  33RO20161119,   P18,   118,  1,     16,  11115,2,20170101,1635,-25.0008,-101.5005, 3558,    550.6,   6.5464,  34.3401,2,  34.3427,2,    155.5,2,    165.0,2,    15.60,2,    30.10,2,     0.00,2,     2.11,2,    2.527,2,    1.262,2,   0.4941,2,   2198.1,2,   2278.8,2,   7.5620,2,    25.00,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,9,   -999.0,   -999.0,9
  33RO20161119,   P18,   118,  1,     17,  11116,2,20170101,1635,-25.0008,-101.5005, 3558,    455.3,   7.8674,  34.3900,2,  34.3923,2,    112.4,2,    120.1,2,    15.80,2,    30.10,2,     0.00,2,     2.25,2,    2.326,2,    1.189,2,   0.5404,2,   2214.3,6,   2279.4,6,   7.5010,2,    25.00,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,9,   -999.0,   -999.0,9
  33RO20161119,   P18,   118,  1,     18,  11117,2,20170101,1635,-25.0008,-101.5005, 3558,    354.2,   9.9473,  34.3701,2,  34.3745,2,    132.6,2,    140.6,2,     9.70,2,    22.00,2,     0.01,2,     1.85,2,    2.790,2,    1.529,2,   0.9842,2,   2180.3,2,   2275.5,2,   7.5914,2,    25.00,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,9,   -999.0,   -999.0,9
  33RO20161119,   P18,   118,  1,     19,  11083,2,20170101,1635,-25.0008,-101.5005, 3558,    275.8,  13.0546,  34.5259,2,  34.5378,2,    185.0,2,    195.2,2,     1.90,2,    10.70,2,     0.01,2,     0.96,2,    2.912,2,    1.696,2,    1.545,2,   2111.0,2,   2282.1,2,   7.7852,2,    25.00,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,9,   -999.0,   -999.0,9
  33RO20161119,   P18,   118,  1,     20,  11118,2,20170101,1635,-25.0008,-101.5005, 3558,    200.6,  17.6265,  35.2225,2,  35.2215,2,    201.6,2,    214.1,2,     0.40,2,     1.00,2,     0.12,2,     0.34,2,    2.335,2,    1.432,2,   1.6283,2,   2081.6,2,   2320.7,2,   7.9250,2,    25.00,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,9,   -999.0,   -999.0,9
  33RO20161119,   P18,   118,  1,     21,  11119,2,20170101,1635,-25.0008,-101.5005, 3558,    134.9,  20.2592,  35.6883,2,  35.6903,2,    216.2,2,    226.8,2,     0.30,2,     0.00,2,     0.01,2,     0.18,2,    2.070,2,    1.274,2,   1.6035,2,   2070.3,2,   2349.9,2,   7.9887,2,    25.00,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,9,   -999.0,   -999.0,9
  33RO20161119,   P18,   118,  1,     22,  11120,2,20170101,1635,-25.0008,-101.5005, 3558,     69.8,  21.9776,  35.9640,2,  35.9633,2,    215.0,2,    225.1,2,     0.30,2,     0.00,2,     0.00,2,     0.21,2,    1.939,2,    1.209,2,   1.6245,2,   2079.3,2,   2370.0,2,   8.0068,6,    25.00,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,9,   -999.0,   -999.0,9
  33RO20161119,   P18,   118,  1,     23,  11121,2,20170101,1635,-25.0008,-101.5005, 3558,     30.0,  24.1888,  36.2505,2,  36.2483,2,    202.7,2,    212.4,6,     0.30,2,     0.00,2,     0.00,2,     0.22,2,    1.759,2,    1.106,2,   1.4679,2,   2089.4,6,   2391.7,6,   8.0139,2,    25.00,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,9,   -999.0,   -999.0,9
  33RO20161119,   P18,   118,  1,     24,  11122,2,20170101,1635,-25.0008,-101.5005, 3558,      2.8,  24.5710,  36.2673,2,  36.2715,2,    200.7,2,    209.6,2,     0.40,2,     0.00,2,     0.00,2,     0.20,2,    1.726,2,    1.087,2,   1.4694,2,   2091.8,2,   2390.1,2,   8.0146,2,    25.00,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,9,   -999.0,   -999.0,9
  33RO20161119,   P18,   119,  1,      1,  11010,2,20170101,2230,-25.5000,-101.4999, 3540,   3576.6,   1.8630,  34.6783,2,  34.6957,2,    138.5,2,    152.8,2,   126.50,6,    35.40,6,     0.00,6,     2.44,6, -999.000,9, -999.000,9,     -999,9,   2317.8,6,   2410.6,2,   7.5795,2,    25.00,     36.7,2,    36.70,2,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,9,   -999.0,   -999.0,9
  33RO20161119,   P18,   119,  1,      2,  11101,2,20170101,2230,-25.5000,-101.4999, 3540,   3269.4,   1.8494,  34.6758,2,  34.6785,6,    139.4,2,    153.1,2,   125.10,6,    35.30,6,     0.00,6,     2.44,6, -999.000,9, -999.000,9,     -999,9,   2314.1,2,   2407.8,2,   7.5762,6,    25.00,     37.8,2,    39.20,2,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,9,   -999.0,   -999.0,9
  33RO20161119,   P18,   119,  1,      3,  11102,2,20170101,2230,-25.5000,-101.4999, 3540,   2961.0,   1.8530,  34.6712,2,  34.6783,2,    141.1,2,    155.2,2,   122.60,6,    35.30,6,     0.00,6,     2.44,6, -999.000,9, -999.000,9,     -999,9,   2307.1,2,   2400.6,6,   7.5757,2,    25.00,     37.9,2,    39.10,2,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,9,   -999.0,   -999.0,9
  33RO20161119,   P18,   119,  1,      4,  11103,2,20170101,2230,-25.5000,-101.4999, 3540,   2686.0,   1.8820,  34.6640,2,  34.6773,2,    142.7,2,    156.5,6,   119.50,6,    35.10,6,     0.00,6,     2.41,6, -999.000,9, -999.000,9,     -999,9,   2304.0,2,   2398.6,2,   7.5751,2,    25.00,     35.1,2,    38.10,2,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,9,   -999.0,   -999.0,9
  33RO20161119,   P18,   119,  1,      5,  11104,2,20170101,2230,-25.5000,-101.4999, 3540,   2410.3,   1.9453,  34.6539,2,  34.6586,2,    142.5,2,    156.1,2,   116.10,2,    35.00,2,     0.00,2,     2.41,2, -999.000,9, -999.000,9,     -999,9,   2299.8,2,   2393.9,2,   7.5681,2,    25.00,     38.3,2,    37.20,2,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,9,   -999.0,   -999.0,9
  33RO20161119,   P18,   119,  1,      6,  11105,2,20170101,2230,-25.5000,-101.4999, 3540,   2130.2,   2.0726,  34.6382,2,  34.6751,2,    140.1,2,    152.7,2,   112.10,2,    35.20,2,     0.01,2,     2.43,2, -999.000,9, -999.000,9,     -999,9,   2297.2,2,   2385.5,2,   7.5606,2,    25.00,     37.6,2,    38.40,2,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,9,   -999.0,   -999.0,9
  33RO20161119,   P18,   119,  1,      7,  11106,2,20170101,2230,-25.5000,-101.4999, 3540,   1848.9,   2.3176,  34.6120,2,  34.6078,2,    135.1,2,    146.6,2,   105.40,2,    35.80,2,     0.00,2,     2.47,2, -999.000,9, -999.000,9,     -999,9,   2293.0,2,   2375.8,2,   7.5487,2,    25.00,     37.0,2,    38.10,2,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,9,   -999.0,   -999.0,9
  33RO20161119,   P18,   119,  1,      8,  11107,2,20170101,2230,-25.5000,-101.4999, 3540,   1569.2,   2.7297,  34.5748,2,  34.5771,2,    127.6,2,    138.9,2,    96.30,2,    36.60,2,     0.00,2,     2.53,2,    0.003,6,    0.002,6,        0,6,   2289.9,2,   2365.6,2,   7.5345,2,    25.00,     38.8,2,    40.30,2,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,9,   -999.0,   -999.0,9
  33RO20161119,   P18,   119,  1,      9,  11108,2,20170101,2230,-25.5000,-101.4999, 3540,   1326.1,   3.2552,  34.5346,2,  34.5382,2,    121.4,2,    132.1,2,    84.50,2,    37.30,2,     0.01,2,     2.57,2,    0.009,2,    0.004,2,        0,2,   2279.8,2,   2355.6,2,   7.5217,2,    25.00,     38.6,2,    41.40,2,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,9,   -999.0,   -999.0,9
  33RO20161119,   P18,   119,  1,     10,  11109,2,20170101,2230,-25.5000,-101.4999, 3540,   1176.2,   3.5840,  34.5116,2,  34.5157,2,    119.1,2,    128.5,2,    76.70,2,    37.40,2,     0.01,2,     2.58,2,    0.010,2,    0.006,2,        0,2,   2274.6,2,   2347.0,2,   7.5155,2,    25.00,     36.9,2,    40.60,2,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,9,   -999.0,   -999.0,9
  33RO20161119,   P18,   119,  1,     11,  11110,2,20170101,2230,-25.5000,-101.4999, 3540,   1050.5,   3.8809,  34.4677,2,  34.4712,2,    116.2,2,    125.2,2,    65.90,2,    37.80,2,     0.00,2,     2.60,2,    0.055,2,    0.028,2,        0,2,   2268.0,2,   2332.3,2,   7.5019,6,    25.00,     36.8,2,    40.90,2,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,9,   -999.0,   -999.0,9
  33RO20161119,   P18,   119,  1,     12,  11111,2,20170101,2230,-25.5000,-101.4999, 3540,    930.9,   4.3461,  34.4223,2,  34.4249,2,    117.1,2,    125.8,2,    53.00,2,    37.40,2,     0.00,2,     2.58,2, -999.000,9, -999.000,9,     -999,9,   2253.8,2,   2319.0,2,   7.4988,2,    25.00,     39.1,2,    42.60,2,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,9,   -999.0,   -999.0,9
  33RO20161119,   P18,   119,  1,     13,  11112,2,20170101,2230,-25.5000,-101.4999, 3540,    810.3,   4.9188,  34.3708,2,  34.3749,2,    130.9,2,    140.1,2,    37.50,2,    35.60,2,     0.00,2,     2.46,2,    0.728,2,    0.359,2,   0.1116,2,   2231.5,2,   2300.9,6,   7.5180,2,    25.00,     40.2,2,    40.50,2,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,9,   -999.0,   -999.0,9
  33RO20161119,   P18,   119,  1,     14,  11113,2,20170101,2230,-25.5000,-101.4999, 3540,    700.8,   5.2700,  34.3163,2,  34.3187,2,    165.9,2,    176.4,2,    24.00,2,    31.90,2,     0.00,2,     2.20,2, -999.000,9, -999.000,9,     -999,9,   2200.0,2,   2287.8,2,   7.5757,2,    25.00,     41.8,2,    35.50,2,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,9,   -999.0,   -999.0,9
